,id,name,neighbourhood_cleansed,host_id,host_name,neighbourhood_group_cleansed,latitude,longitude,property_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating
8576,569169515600968492,Triple room | Citylight Hotel Berlin,Brunnenstr. Nord,446459685,Citylight,Mitte,52.54824,13.38285,Room in hotel,3,,1,22,4.68
8577,569170313259172077,Quadruple room | Citylight Hotel Berlin,Brunnenstr. Nord,446459685,Citylight,Mitte,52.54832,13.38154,Room in hotel,4,,1,31,4.19
8578,569170995449711617,Family room 5 people | Citylight Hotel Berlin,Brunnenstr. Nord,446459685,Citylight,Mitte,52.54796,13.38168,Room in hotel,5,,1,14,4.36
8579,569171754152794253,Family room 6 people | Citylight Hotel Berlin,Brunnenstr. Nord,446459685,Citylight,Mitte,52.54998,13.38301,Room in hotel,6,,1,25,4.56
8580,569264570224777368,Apartment in Köpenick,Köpenick-Süd,446614266,Jörg,Treptow - Köpenick,52.439201,13.597312,Entire condo,2,$36.00,92,1,5.0
8581,569267047412888867,"Blueground | Mitte, near Potsdamer Platz",Tiergarten Süd,434485440,Blueground,Mitte,52.5013987,13.3583716,Entire rental unit,2,$127.00,90,0,
8582,569365058097205720,"GreatStay - Lachmannstr. 3 HH, nest for up to 3",Tempelhofer Vorstadt,369958333,Andreas,Friedrichshain-Kreuzberg,52.4918213,13.4219465,Entire rental unit,3,$191.00,3,31,4.23
8583,569408160909728280,Wohnen im geräumigen Falkenapartment,"Malchow, Wartenberg und Falkenberg",259224000,Falken-Apartment,Lichtenberg,52.57857,13.56142,Entire rental unit,2,$120.00,2,5,4.8
8584,570077318232559851,Ein ruhiges Zimmer im Altbau in einer schöner Lage,Schloß Charlottenburg,160281288,Muhammed,Charlottenburg-Wilm.,52.52076,13.28906,Private room in rental unit,1,$20.00,93,0,
8585,570732974130254268,6 Rooms Apartments Berlin S01,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.520802,13.320699,Entire vacation home,2,,2,2,4.0
8586,570766607307554363,6 Rooms Apartments Berlin S02,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.519981,13.319628,Entire vacation home,2,,2,8,4.75
8587,570776163680896563,6 Rooms Apartments Berlin S03,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.520802,13.320699,Entire vacation home,2,,2,16,4.69
8588,570777302927277158,6 Rooms Apartments Berlin S04,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.520802,13.320699,Entire vacation home,2,,2,7,4.43
8589,570780659050429078,6 Rooms Apartments Berlin B01,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.51999,13.32106,Entire vacation home,2,,2,2,5.0
8590,570781559620516283,6 Rooms Apartments Berlin B02,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.51992,13.32158,Entire vacation home,2,,2,5,4.6
8591,570860201282595390,Lovely 1+ flat in Friedrichshain,Frankfurter Allee Nord,36208794,Deepak,Friedrichshain-Kreuzberg,52.51948,13.45761,Entire rental unit,3,,2,6,4.5
8592,571095790145654819,"Cat, Flat and balcony in Prenzlauer Berg",Helmholtzplatz,446978305,Cannelle,Pankow,52.54313,13.41938,Entire rental unit,2,$58.00,3,21,5.0
8593,571424111042819093,6 rooms - bis zu 6 eigenständige Apartments,Otto-Suhr-Allee,446897757,Zeitgeist Berlin,Charlottenburg-Wilm.,52.5218,13.31969,Entire vacation home,12,,2,8,4.75
8594,571537051427907813,Eiswerder - Inselwohnung in der Havel mit Balkon,Spandau Mitte,438513826,Urs,Spandau,52.54971,13.21914,Entire condo,2,$84.00,5,42,4.76
8595,571610655320142850,Schöne Wohnung Nähe Ku’damm,Düsseldorfer Straße,27809057,Catharina,Charlottenburg-Wilm.,52.4989229,13.3255613,Entire rental unit,2,$96.00,12,0,
8596,572135290702626082,"Elegant Art Deco Room in Kreuzberg: ""Hive 2""",nördliche Luisenstadt,46134517,Laura,Friedrichshain-Kreuzberg,52.50049,13.4312,Private room in rental unit,2,$120.00,1,138,4.66
8597,572154090232449167,"Fancy Mezzanine Bed Room in Kreuzberg: ""Hive 1""",nördliche Luisenstadt,46134517,Laura,Friedrichshain-Kreuzberg,52.50079,13.43307,Private room in rental unit,2,$145.00,1,141,4.69
8598,572161925621135232,"Spacious Room in the Center of Berlin: ""Hive 3""",nördliche Luisenstadt,46134517,Laura,Friedrichshain-Kreuzberg,52.50058,13.43113,Private room in rental unit,2,$104.00,1,117,4.64
8599,572626879973769607,Kreuzberg Design apartment close to the river,südliche Luisenstadt,22640091,Thain,Friedrichshain-Kreuzberg,52.49325,13.43802,Entire rental unit,2,,3,11,4.82
8600,573049520556253387,Brand new Appartement in the Centre of the city,Alexanderplatz,447386939,Luis,Mitte,52.52593,13.41121,Entire rental unit,6,$164.00,92,0,
8601,573108432005156038,Bright private room in a shared apartment,Prenzlauer Berg Süd,423952400,Schamiram,Pankow,52.53341,13.43309,Private room in condo,1,$62.00,8,1,5.0
8602,573511817953355550,"Moderne Wohnung - Dachterrasse, Blick über Berlin",Frankfurter Allee Nord,12276924,Christina,Friedrichshain-Kreuzberg,52.51816,13.46094,Entire rental unit,3,$213.00,92,0,
8603,573710443585636494,Double Room near Potsdamer Platz/shared bath&kitch,Tempelhofer Vorstadt,19449434,Hans,Friedrichshain-Kreuzberg,52.49741,13.37982,Room in aparthotel,2,,1,5,3.2
8604,573734512500062121,Cozy apartment in the heart of berlin,Otto-Suhr-Allee,138202246,Noemi,Charlottenburg-Wilm.,52.51948,13.30341,Entire condo,4,$140.00,2,20,5.0
8605,574246864733956954,"Blueground | Mitte, nr Potsdamer Platz",Tiergarten Süd,434485440,Blueground,Mitte,52.50451,13.35909,Entire rental unit,4,$176.00,90,0,
8606,574277774728190205,Artsy & charming Altbau Apartment,Pankow Zentrum,447671143,Nina,Pankow,52.56713,13.40133,Entire rental unit,2,$130.00,2,17,4.88
8607,574346074209058474,200 qm2 Dachgeschosswohnung mit großer Terrasse,Frankfurter Allee Süd FK,3500825,Benjamin,Friedrichshain-Kreuzberg,52.50128362988742,13.460659993053708,Entire condo,4,$350.00,3,9,4.89
8608,574462503025337335,Urban Das edel- lässige KPM Hauptstadt-Zuhause,Otto-Suhr-Allee,342119665,KPM Hotel & Residences,Charlottenburg-Wilm.,52.51469,13.33309,Entire serviced apartment,2,$135.00,30,7,5.0
8609,574468265688357039,Studio Balkon mit belebenden Großstadt-Feeling,Moabit West,342119665,KPM Hotel & Residences,Mitte,52.5168,13.3327,Entire serviced apartment,2,$125.00,30,2,5.0
8610,574525872513367612,Stilvolles Hideaway im Herzen Berlins.,Alexanderplatz,144938234,Michaela,Mitte,52.52397207456062,13.379311055699736,Entire condo,2,$185.00,4,38,4.92
8611,574576040112582434,"Blueground | Charlottenburg, nr Kurfürstendamm",Halensee,434485440,Blueground,Charlottenburg-Wilm.,52.50140570000001,13.2941384,Entire rental unit,4,$115.00,90,1,3.0
8612,574603969538219434,Calm & Urban City House,Weißensee,447746910,Constantin,Pankow,52.54991563931748,13.454945926779066,Entire home,4,$249.00,3,46,4.59
8613,574888617128689409,6er Familienurlaub im City-Center x Kulturbrauerei,Prenzlauer Berg Südwest,438513826,Urs,Pankow,52.54049,13.41455,Entire condo,6,$176.00,2,43,4.56
8614,575168641175131613,Rooftop flat in Mitte,Brunnenstr. Süd,93641784,Georgina,Mitte,52.53637,13.40223,Entire condo,3,,2,7,5.0
8615,575172648610971113,COZY - Optimale Raumnutzung,Otto-Suhr-Allee,342119665,KPM Hotel & Residences,Charlottenburg-Wilm.,52.51684,13.33176,Private room in serviced apartment,2,$110.00,30,1,5.0
8616,575175038872670269,Deluxe Suite - direkt am Tiergarten,Otto-Suhr-Allee,342119665,KPM Hotel & Residences,Charlottenburg-Wilm.,52.51665,13.3334,Private room in serviced apartment,2,$189.00,14,0,
8617,575340568026313172,The city at your feet,Helmholtzplatz,441295741,Florian,Pankow,52.54304,13.41727,Entire rental unit,2,$88.00,3,79,4.91
8618,575827409736793971,"Modern, one bedroom in New Bdg. in Friedrichshain",Frankfurter Allee Süd FK,448015344,Andres,Friedrichshain-Kreuzberg,52.50622,13.46254,Entire condo,2,,5,25,5.0
8619,576074107371434716,"Helle, moderne Maisonette Wohnung mit Terrasse",Frankfurter Allee Süd FK,48086797,Ellen,Friedrichshain-Kreuzberg,52.510791544013195,13.474640128548725,Entire rental unit,2,,5,5,5.0
8620,576529070227248666,Im Berliner Osten und Szenekiez Friedrichshain,Karl-Marx-Allee-Nord,303701470,Bianca,Friedrichshain-Kreuzberg,52.51687240600586,13.44896411895752,Entire rental unit,2,$131.00,4,20,5.0
8621,576534065919808701,Great one room apartment in Berlin Mitte,Regierungsviertel,2132316,Juliane,Mitte,52.50954094399161,13.399187741915652,Entire condo,2,$126.00,1,7,5.0
8622,576618025837835884,Schönes Zimmer unter dem Dach,Düsseldorfer Straße,443540526,Manfred,Charlottenburg-Wilm.,52.49751,13.31571,Private room in rental unit,1,$74.00,3,50,4.86
8623,577204354932323142,Spacious flat in the Heart of berlin,Alexanderplatz,447386939,Luis,Mitte,52.52393,13.4109,Entire rental unit,6,$150.00,92,0,
8624,577296639110421941,Mini-Appartement in Kreuzberg,nördliche Luisenstadt,17508588,Thomas,Friedrichshain-Kreuzberg,52.50267,13.43275,Entire rental unit,2,,3,20,4.9
8625,577546121947886873,Spacious 1 bedroom in Prenzlauer Berg,Prenzlauer Berg Süd,1563123,Caroline,Pankow,52.53631027167913,13.428335049209188,Entire rental unit,3,$99.00,92,0,
8626,578069594185702487,Your own apartment in Schöneberg,Schöneberg-Süd,27687470,Johanna,Tempelhof - Schöneberg,52.48809,13.35017,Private room in condo,1,$35.00,30,0,
8627,578236928583726571,"Carré Voltaire, TOP Privat Zimmer mit Balkon!",Schöneberg-Nord,28020845,Juan Miguel,Tempelhof - Schöneberg,52.50003,13.3579,Private room in rental unit,2,$65.00,1,81,4.89
8628,578277721614638271,Double Room with shared Bath&Kitchen/Potsdamer Pl.,Tempelhofer Vorstadt,19449434,Hans,Friedrichshain-Kreuzberg,52.49555,13.38097,Room in aparthotel,2,$123.00,1,22,3.91
8629,578761108626804941,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.5241629,13.4031275,Entire rental unit,2,$107.00,90,0,
8630,578803278177214692,1-room I 44m² I Balcony I Comfort,Brunnenstr. Süd,1023063,Raja Jooseppi,Mitte,52.53686,13.39724,Entire rental unit,4,$119.00,3,39,4.79
8631,579369331524910702,Central Apt - best for Extended Stay & Home Office,Schillerpromenade,378859023,Vera,Neukölln,52.4669,13.42797,Entire rental unit,2,,5,14,4.71
8632,579630304650409467,WG Zimmer Kreuzkölln,Reuterstraße,107584054,Johanna,Neukölln,52.49474,13.42146,Private room in rental unit,4,,92,2,3.5
8633,579662998059272323,Berlin City Apartment,Schmargendorf,437628,Oliver,Charlottenburg-Wilm.,52.48104,13.29124,Entire rental unit,3,$217.00,2,3,5.0
8634,579685103823868673,Gesamte Unterkunft: Charmante Maisonette-Wohnung,Moabit West,448947145,Pedro,Mitte,52.52088,13.3367,Entire condo,4,$129.00,6,12,5.0
8635,580147473081663077,Beautiful Top Central Apartment Checkpoint Charlie,Regierungsviertel,16472922,Sandra,Mitte,52.51041947119296,13.39663466437828,Entire rental unit,4,$300.00,7,1,5.0
8636,580228785000323088,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.5241629,13.4031275,Entire rental unit,2,$110.00,90,0,
8637,581524448125210240,Zimmer im Grünen mit privatem Parkplatz,Blankenburg/Heinersdorf/Märchenland,83693578,Eckehard,Pankow,52.59505,13.45733,Private room in villa,1,$35.00,3,40,4.98
8638,582320603285308755,Apartment in the heart of Berlin Friedrichshain,Karl-Marx-Allee-Süd,144068910,Mar,Friedrichshain-Kreuzberg,52.51502,13.44755,Entire condo,1,,6,15,5.0
8639,582514513314933689,Junior Studio am Prager Platz,Düsseldorfer Straße,372068633,Marcin,Charlottenburg-Wilm.,52.49535,13.33042,Entire serviced apartment,3,$228.00,1,0,
8640,582952018082394992,Comfort Studio am Ku'Damm,Düsseldorfer Straße,372068633,Marcin,Charlottenburg-Wilm.,52.50015,13.32968,Entire serviced apartment,4,$170.00,1,10,4.3
8641,583034964725564129,Comfy 1 bedroom rental unit in Berlin,Pankow Süd,264388037,Tabaro,Pankow,52.56368,13.41999,Private room in rental unit,1,$69.00,2,61,4.72
8642,583051183045661866,"Gorgeous, spacious 150sqm Altbau Flat, Kreuzberg",Tempelhofer Vorstadt,6786078,Benjamin,Friedrichshain-Kreuzberg,52.49597,13.39806,Entire rental unit,4,$283.00,2,29,4.69
8643,583059324783166629,"Large, Stylish Apartment with Sunny Balcony",Tempelhof,2099340,Amanda,Tempelhof - Schöneberg,52.46658,13.38932,Entire condo,2,$130.00,92,0,
8644,583222605190605726,☆ fairAPART® studio apartment near small Venice☆,Wilhelmstadt,431550058,Tom,Spandau,52.5244,13.20167,Entire rental unit,4,$171.00,1,11,5.0
8645,583225136486271993,1 Bedroom Apartment w/ Balcony and Modern Kitchen,Frankfurter Allee Nord,449228877,Luke,Friedrichshain-Kreuzberg,52.52217,13.45346,Entire rental unit,2,$221.00,5,15,5.0
8646,583229944576493144,Lovely 3R flat 110sm in the heart of Kreuzberg.,Tempelhofer Vorstadt,14935416,Fede,Friedrichshain-Kreuzberg,52.491262985124635,13.3962095605901,Entire rental unit,2,,1,5,4.2
8647,583414576137949852,Einzelzimmer in Schöneberg,Schöneberg-Nord,373476835,Marcin,Tempelhof - Schöneberg,52.49791,13.33993,Room in hotel,1,$132.00,1,44,4.82
8648,583685084785657909,89m2 apt in Crellekiez Schöneberg,Schöneberg-Süd,284974503,Jens,Tempelhof - Schöneberg,52.48747,13.36273,Room in aparthotel,3,$149.00,5,43,4.77
8649,584519847362901024,Comfort Studio am Ku'damm (2 Doppelbetten),Düsseldorfer Straße,372068633,Marcin,Charlottenburg-Wilm.,52.50005,13.33121,Entire serviced apartment,4,$173.00,1,42,4.4
8650,584748938247629166,Economy Doppelzimmer in Schöneberg,Schöneberg-Nord,373476835,Marcin,Tempelhof - Schöneberg,52.49796,13.33997,Room in hotel,2,,1,58,4.41
8651,584752929579312385,Standard Doppelzimmer in Schöneberg,Schöneberg-Nord,373476835,Marcin,Tempelhof - Schöneberg,52.49698,13.33799,Room in hotel,2,,1,39,4.59
8652,584757801666649940,Sunny flat close to Tempelhoferfeld,Rixdorf,27986297,Isabel,Neukölln,52.4785,13.44385,Entire rental unit,2,$74.00,1,23,4.87
8653,585367944547666166,1 Schlafzimmer Apartment am Prager Platz,Volkspark Wilmersdorf,372068633,Marcin,Charlottenburg-Wilm.,52.49295,13.33062,Entire serviced apartment,6,$254.00,1,4,4.75
8654,585463784171353825,Apartment XXL im Herzen Berlins am Alexander Platz,Karl-Marx-Allee-Nord,437803968,Stefan,Friedrichshain-Kreuzberg,52.52328,13.43515,Entire rental unit,8,$208.00,2,162,4.52
8655,585984852575471429,Lovely 2 privet rooms in shared Berlin flat,Moabit West,450272679,Vera,Mitte,52.52536,13.33261,Private room in condo,2,,1,5,4.6
8656,586039681115294604,Idyllische Wohnung in alter Stadtvilla in Seenähe,Zehlendorf  Nord,33896771,Flora,Steglitz - Zehlendorf,52.43194,13.22936,Entire condo,4,$100.00,3,3,5.0
8657,586260614969961627,Isabelita,Tempelhofer Vorstadt,447340941,Bernd,Friedrichshain-Kreuzberg,52.485645,13.38307,Private room in condo,2,$64.00,2,90,4.8
8658,586422354578610893,Lovely 1-Bedroom Apartment Near Berlin Ostkruez,Friedrichsfelde Süd,42101584,Philip,Lichtenberg,52.49296,13.50641,Entire rental unit,2,,4,2,5.0
8659,586862326610764151,Lovely 2-bedroom apartment in great location,Reuterstraße,20639650,Lars,Neukölln,52.483448,13.433869,Entire rental unit,3,,4,13,4.77
8660,587505583431754473,Gitschiner Apartment,Südliche Friedrichstadt,450599385,Levan,Friedrichshain-Kreuzberg,52.49977766841117,13.409993872451654,Entire vacation home,5,$189.00,3,11,4.18
8661,588125307521181982,Two BR and Two BTH plus Self Checkin plus Street P,Frankfurter Allee Süd FK,175463482,Flo,Friedrichshain-Kreuzberg,52.51372,13.46155,Entire rental unit,8,$180.00,1,53,4.81
8662,588812803263378732,Mountain View Hotel-Apartment Prenzlauer Berg,Prenzlauer Berg Südwest,174136994,Hanna,Pankow,52.538387298583984,13.419551849365234,Entire vacation home,4,$256.00,2,69,4.93
8663,588812941608302955,53m² Design One-bedroom Apartment in Mitte,Brunnenstr. Süd,318912597,The Circus Apartments,Mitte,52.53222,13.40541,Entire rental unit,2,$345.00,8,1,5.0
8664,588813657940544864,Into the Woods Hotel-Apartment in Prenzlauer Berg,Prenzlauer Berg Südwest,174136994,Hanna,Pankow,52.538387298583984,13.419551849365234,Entire vacation home,4,$252.00,2,89,4.96
8665,588829794641145797,Grasslands Hotel-Apartment in Prenzlauer Berg,Prenzlauer Berg Südwest,174136994,Hanna,Pankow,52.538387298583984,13.419551849365234,Entire vacation home,2,$278.00,2,13,4.77
8666,588850065955356485,Hazy Palms Hotel-Apartment Prenzlauer Berg,Prenzlauer Berg Südwest,174136994,Hanna,Pankow,52.53763,13.42023,Entire vacation home,2,$204.00,2,22,5.0
8667,588868279109154499,62m² One-Bedroom Apartment with Balcony in Mitte,Brunnenstr. Süd,318912597,The Circus Apartments,Mitte,52.531208,13.405127,Entire serviced apartment,2,$305.00,8,1,5.0
8668,588870756700549075,90m² One-Bedroom Apartment w/ Balcony in Mitte,Prenzlauer Berg Südwest,318912597,The Circus Apartments,Pankow,52.53142,13.40628,Entire rental unit,2,$310.00,8,0,
8669,588872588277490008,114m² Two-Bedroom Apartment w/ Balcony in Mitte,Brunnenstr. Süd,318912597,The Circus Apartments,Mitte,52.531208,13.405127,Entire rental unit,4,$484.00,8,0,
8670,588874651143941151,Two-Br Penthouse w/100 m² Rooftop & view on Berlin,Prenzlauer Berg Südwest,318912597,The Circus Apartments,Pankow,52.53016,13.40614,Entire rental unit,4,"$1,068.00",8,0,
8671,588877682093262883,134m² Three-Bedroom Apartment w/ Balcony in Mitte,Brunnenstr. Süd,318912597,The Circus Apartments,Mitte,52.531208,13.405127,Entire serviced apartment,6,$482.00,8,4,5.0
8672,589531472318414922,Schöne Wohnung mit Balkon,Frankfurter Allee Süd FK,127309004,Kim,Friedrichshain-Kreuzberg,52.50776,13.46465,Entire rental unit,4,$140.00,5,25,4.64
8673,589606858131000064,Schöne Wohnung an der Spree in zentraler Lage,Moabit West,21043706,Steffen,Mitte,52.51985,13.33686,Entire condo,2,$120.00,4,13,5.0
8674,589661489272578833,The PINK wardrobe in Central Berlin,Brunnenstr. Süd,91132606,Maria Jose,Mitte,52.535847,13.394435,Entire rental unit,4,,1,5,4.8
8675,589716297624967938,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.52416229248047,13.403127670288086,Entire rental unit,2,$102.00,90,0,
8676,589718812279088348,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.52416229248047,13.403127670288086,Entire rental unit,2,$95.00,90,0,
8677,589827311095896853,Berlin Center - Room in shared flat,Brunnenstr. Süd,432029744,Aldona,Mitte,52.53362,13.40428,Private room in rental unit,2,$117.00,1,118,4.95
8678,591820365146040906,Heart of Prenzlauer Berg | Quiet + large balcony,Helmholtzplatz,1466063,Axel Und Anne,Pankow,52.545078,13.415811,Entire condo,2,$100.00,92,4,5.0
8679,592139170500078959,Lovely 1 bedroom apartment off Kurfürstendamm,Tiergarten Süd,20388548,Basma,Mitte,52.50525,13.34215,Entire rental unit,2,$100.00,92,1,5.0
8680,592662405456434622,South facing apartment with balcony (Altbau),Osloer Straße,4097958,Daniel,Mitte,52.55753,13.38843,Entire rental unit,2,$110.00,92,0,
8681,592791038670395249,Sun Trap by the park,Rixdorf,132744251,Winnie,Neukölln,52.47883,13.45026,Private room in rental unit,1,,4,4,5.0
8682,593342127478862266,Belle Etage in Villenviertel,Zehlendorf  Nord,44314509,Inge,Steglitz - Zehlendorf,52.43724,13.24946,Entire rental unit,4,$160.00,7,7,4.86
8683,593883257740602945,"Blueground | Charlottenburg, nr Kurfürstendamm",Düsseldorfer Straße,434485440,Blueground,Charlottenburg-Wilm.,52.4973173,13.3322221,Entire rental unit,4,$128.00,90,0,
8684,593974341693952692,2-Stilvoll und gemütlich wohnen,Wiesbadener Straße,26670019,Dagmar,Charlottenburg-Wilm.,52.47308993014078,13.314414318544596,Private room in condo,2,$129.00,3,3,4.67
8685,593986436736708178,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.5241629,13.4031275,Entire rental unit,2,$116.00,90,0,
8686,594008251420806587,Appartment im DG Berlin / 5 min zur Messe,Westend,403471909,Can,Charlottenburg-Wilm.,52.51861,13.26617,Entire rental unit,3,$74.00,2,93,4.82
8687,594043933449898317,BE1: nice 1 BR apt in Berlin in period building,Tempelhofer Vorstadt,4322085,Abe,Friedrichshain-Kreuzberg,52.49169,13.41078,Entire condo,2,$60.00,92,2,5.0
8688,594691586588599824,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.5241629,13.4031275,Entire rental unit,2,$137.00,90,0,
8689,594694596806004861,"Blueground | Mitte, retail in building",Alexanderplatz,434485440,Blueground,Mitte,52.5241629,13.4031275,Entire rental unit,2,$171.00,90,0,
